id,T
7053560,415.0(10)
7053562,437.5(5)
7053563,454.0(10)
7053690,454.5(15)
7053691,334.0(10)
7053737,180
7053776,409.0(10)
7053777,481
7054008,367.5
7054044,473
7054106,358(6)
7054107,359.5(15)
7054108,395(5)
7054109,400(7)
7054154,473.15
7054155,461.15
7054156,457.15
7054157,460.15
7054158,473.15
7054159,410
7054160,453.15
7054161,447.15
7054162,378
7054163,451.15
7054169,441.3(2)
7054170,475.2(5)
7054171,428(1)
7054215,Diglycinium squarate
7054241,520
7054242,538
7054243,466
7054251,382.5(5)
7054323,Diglycinium squarate
7054536,399
7054703,504.0(10)
7054704,570.5(5)
7054915,469.5(7)
7054916,401.1(6)
7055016,456
7055017,533
7055018,400
7055272,424
7055273,433
7055274,444
7055275,422
7055276,440
7055277,519
7055320,505
7055430,476
7055496,194.5(5)
7055498,424
7055511,202
7055512,225
7055692,299.28
7055703,377.5(15)
7055704,438(2)
7055705,461(3)
7055720,399.0(10)
7055721,385.0(10)
7055729,325.1(10)
7055807,366.15
7055808,482.15
7055809,473.15
7055810,423
7055811,397
7055902,468.1(10)
7055930,385.15
7056063,411.15
7056117,309.15
7056232,426
7056387,414.2(2)
7056484,394(3)
7056485,412.5(15)
7056542,446
7056543,446
7056544,165
7056545,446
7056659,up 523K
7056663,451-53
7056675,378
7056722,447.8(2)
7056732,432
7056733,416
7056780,158(2)
7056843,202.0(10)
7056844,468.0(10)
7056845,231
7056848,324
7057097,399
7057163,455
7057165,445
7057166,427
7057167,459
7057224,501
7057288,501
7057366,453.5(5)
7057367,391.0(10)
7057368,453.5(5)
7057539,413.5(5)
7057617,208
7057772,91
7057773,514.6(5)
7057774,564.1(10)
7057775,502.1(10)
7057776,414.6(5)
7057777,400.1(10)
7057778,453.1(10)
7057779,439.1(10)
7057780,444.1(10)
7057833,271
7058115,391
7058237,465.6(5)
7058256,193
7058272,534
7058322,decomp. above 215 deg.C
7058323,492.6(5)
7058324,392.0(10)
7058384,462(4)
7058444,434.0(10)
7059045,220
7059453,514.6(5)
7059454,405.5(15)
7059484,141.0(10)
7059485,146.0(10)
7059486,136.0(10)
7059487,533
7059488,449.5(15)
7059672,477.6(15)
7059814,441(2)
7059891,199.7(10)
7059923,181.0
7060010,191.6(3)
7060012,. 125.5 -126.2
7060168,298
7060201,383.5(5)
7060202,429.0(10)
7060203,407.0(10)
7060204,435.5(5)
7060205,389(11)
7060206,477.6(15)
7060207,420.0(10)
7060208,376.0(10)
7060377,673.15
7060800,478
7060818,214.0(10)
7061005,456
7061006,453
7061106,373
7061107,419
7061130,503.1(10)
7061272,137(2)
7061273,253(2)
7061329,367
7061448,442.6(5)
7061494,418.6(5)
7061621,553
7061622,573
7061958,488.1(10)
7062179,441.1(10)
7062193,573
7062194,471
7062195,490
7062196,471
7062197,490
7062198,441
7062199,471
7062201,461
7062202,441
7062203,461
7062204,471
7062261,478.5(5)
7062262,344.5(5)
7062263,403.5(5)
7062264,334.0(10)
7062305,351
7062306,390
7062508,464.5(5)
7062565,447.5(5)
7062566,442.5(5)
7062567,481
7062672,470
7062673,496
7062674,455
7062923,417.3
7062945,364
7062972,580
7063066,504
7063203,530.15
7063229,312
7063345,428
7063346,"378,5"
7063348,417.3
7063349,434
7063365,391
7063591,417
7063592,487
7063594,437
7063595,473
7063596,451.5(15)
7063597,421
7063599,448
7063600,449
7100007,518
7100008,531
7100009,531
7100086,60.17
7100087,366
7100088,340
7100089,386
7100090,368
7100091,358
7100092,341
7100093,342
7100098,386(8)
7100099,441.1(10)
7100268,443.5(15)
7100269,254.5(5)
7100270,283
7100406,437.1(10)
7100407,411.6(15)
7100408,421.1(10)
7100422,181
7100427,434(1)
7100428,432(1)
7100429,436(1)
7100442,451
7100443,494
7100474,352
7100475,446
7100476,383
7100477,338
7100478,248
7100479,347
7100480,357
7100481,354
7100482,356
7100483,349
7100484,347
7100485,216
7100486,418
7100487,343
7100488,390
7100489,433
7100490,258
7100491,343
7100492,381
7100493,329
7100494,369
7100496,411
7100497,379
7100499,430
7100500,557
7100503,427.0(10)
7100508,154
7100529,429.6(15)
7100577,469.5(5)
7100578,468.5(5)
7100636,429.8(15)
7100700,307(9)
7100701,307(2)
7100702,182
7100703,182
7100704,182
7100790,433
7100996,176
7100997,189
7100998,198  
7100999,185 
7101019,273
7101020,195
7101072,"C6 H10 N2, 2(N O3), H2 O"
7101088,470.49
7101089,463.55
7101090,484.29
7101091,457.77
7101227,443
7101513,150
7101588,448.15
7101639,481
7101640,468
7101659,249
7101675,138
7101695,178.9(2)
7101803,503.15
7101804,503.15
7101881,421
7101882,391
7101899,156
7101901,156
7101902,156
7101903,156
7101937,472.1(10)
7102059,423(2)
7102065,453.5(15)
7102218,428
7102312,60.0(10)
7102345,507
7102346,443
7102351,697
7102352,697
7102386,413.15
7102387,399.15
7102433,163.5(15)
7102445,334.15
7102446,337.95
7102460,362.6(15)
7102461,424.1(10)
7102495,129.0(10)
7102496,98.5(5)
7102541,422
7102550,350.15
7102593,127.5(5)
7102641,523
7102736,298
7102737,583.15
7102738,282
7102739,544.15
7102869,408
7102959,281.0(10)
7103306,373
7103307,476
7103361,236.6
7103362,236.6
7103363,236.6
7103364,236.6
7103365,236.6
7103397,502.68
7103572,374
7103573,408
7103690,492.0(10)
7103691,488
7103802,149.5(5)
7103803,142-3
7103814,401.15
7103849,"dehydrates at 39C, decomposes from 251C"
7103850,"dehydration onset 20C, decomp. from 194C"
7104074,262
7104079,435.2(8)
7104244,490
7104262,490
7104460,503
7104461,476
7104511,432.1(10)
7104535,484.15
7104547,100
7104548,158
7104549,128
7104599,430
7104600,458
7104632,398
7104633,435
7104634,427
7104635,499
7104636,437
7104808,479
7104903,446.6(5)
7104904,400.15
7105031,81.5(5)
7105298,335
7105407,451.4
7105408,451.4
7105409,416.9
7105410,416.9
7105437,360
7105438,352
7105439,331
7105668,358.8(4)
7105669,373.6(10)
7105748,547
7105897,427
7105898,379
7105953,486
7105954,486
7105955,486
7105956,486
7106034,507.1(12)
7106122,653
7106304,228.5(15)
7106428,343
7106429,343
7106430,343
7106431,343
7106432,343
7106433,343
7106434,343
7106435,343
7106507,428
7106513,148.6(10)
7106554,89.0
7106564,240
7106565,219
7106566,281
7106864,110
7106887,361.1(10)
7107667,457.7(5)
7107668,457.7(5)
7107670,411
7107671,490.7(5)
7107672,379.7(5)
7107673,391.7(5)
7107675,455.7(5)
7107676,471
7107798,320
7107799,315
7108070,536
7108233,342.1(10)
7108234,429.1(10)
7108235,361(2)
7108236,414.6(15)
7108237,392.1(10)
7108238,123
7108239,91
7108333,429
7108335,456
7108337,423
7108338,418
7108371,472.1(10)
7108372,491(2)
7108373,432(2)
7108374,446.1(10)
7108375,391.6(5)
7108376,396.1(10)
7108377,432.1(10)
7108389,436
7108390,481
7108415,497.7(5)
7108416,459.7(5)
7108417,356(1)
7108454,407.1(10)
7108482,456
7108540,227.0(10)
7108616,396
7108930,423.6(15)
7108931,444.1(10)
7108932,435.6(15)
7108933,401.1(10)
7108934,377.6(5)
7109085,481
7109086,481
7109087,481
7109088,481
7109089,208.0(10)
7109175,402
7109287,386
7109806,428
7109814,444
7109815,448
7109924,446
7109925,459
7109926,429
7109927,448
7109928,458
7109929,454
7109930,425
7109931,438
7109932,438
7109933,470
7109934,420
7109935,466
7109936,415
7110026,439.1(10)
7110195,100
7110402,461.5(15)
7110403,430.0(10)
7110404,415.5(5)
7110408,465.15
7110430,404
7110517,403.15
7110544,228
7110545,215
7110546,405
7110547,421
7110548,408
7110646,150
7110707,119.5(5)
7110784,497.1(10)
7110825,487.6(5)
7110842,392.0(10)
7110866,128.5(5)
7110922,157
7110923,185
7110971,136
7111054,360.15
7111056,265.5(5)
7111057,159.0(10)
7111069,202
7111108,51
7111125,405.1(10)
7111147,248
7111148,248
7111369,501.15
7111370,464.25
7111371,519.15
7111375,"(C36 H41 La N5 O9), 2(C24 H20 B), 2.7(C H4 O)"
7111403,"DSC onset 147.7 C, peak 150.9 C "
7111404,HSM 147-149C
7111413,400
7111414,340
7111471,184.5(5)
7111472,191.0(10)
7111483,399
7111484,416
7111605,483
7111633,395
7111668,463.0(3)
7111669,452.8(6)
7111670,504.3(7)
7111672,250
7111698,342.0(5)
7111699,233.5(5)
7111700,338.5(5)
7111701,306.5(5)
7111702,361.5(5)
7111703,317.8(3)
7111704,287.0(5)
7111705,272.0(5)
7111756,182
7111997,300
7111998,300
7111999,300
7112026,344
7112056,417.1(10)
7112057,391.6(15)
7112326,423.6(15)
7112327,444.1(10)
7112328,435.6(15)
7112329,401.1(10)
7112330,377.6(5)
7112503,533
7112504,533
7112576,421
7112603,171
7112604,168
7112615,397
7112616,275
7112928,158(2)
7113171,60.0(10)
7113197,156
7113199,156
7113200,156
7113201,156
7113214,428
7113353,813.15
7113354,813.15
7113377,227.8(3)
7113378,226.8(3)
7113399,65&#x00A1;
7113406,154.0(10)
7113407,244.0(10)
7113439,479
7113469,446.6(5)
7113470,400.15
7113578,"dehydrates at 39C, decomposes from 251C"
7113579,"dehydration onset 20C, decomp. from 194C"
7113670,[C21 H25 N2][C5 H5]
7113716,492.0(10)
7113717,488
7113792,434.5&#x0096;436
7113798,262
7113983,425.15
7113984,406.15
7113986,406.15
7114094,116.5(15)
7114113,563.15
7114177,121
7114254, ? 
7114295,390
7114296,411
7114297,391
7114300,230
7114308,377.1(10)
7114309,415.6(5)
7114310,406.1(10)
7114316,155/340-343C
7114402,450.0(10)
7114413,159
7114447,201
7114475,550.0(10)
7114480,448
7114481,434
7114482,443
7114667,215
7114668,160
7114716,401.15
7114717,401.15
7114729,193
7114753,274
7114771,lattice decomposition at r.t.
7114838,488.6(5)
7114839,508.1(10)
7114840,491.15
7114849,below -15C
7114850,below -40C
7114860,277.0(10)
7114861,280.0(10)
7114862,279.0(10)
7114863,279.0(10)
7114864,280.5
7114948,199
7114969,204.5(5)
7114999,182-184 &#x00A1;C
7115000,193-5 &#x00A1;C 
7115029,543.6(5)
7115030,515.6(5)
7115060,303.0(10)
7115061,271.0(10)
7115068,300
7115069,300
7115070,300
7115071,300
7115073,300
7115234,502.6(5)
7115235,451.6(5)
7115374,263
7115492,149.5(5)
7115639,140
7115670,226
7115802,155.4
7115803,179.5
7115858,421
7115859,421
7115860,421
7115920,511
7115921,511
7116007,261.5(5)
7116046,239.0(10)
7116065,484.15
7116066,339.15
7116079,471
7116092,383.15
7116119,401.0(10)
7116151,375
7116152,337
7116153,313
7116154,439
7116228,363.15
7116272,349
7116307,477.15
7116346,93.4(6)
7116659,383.5(5)
7116712,485
7116941,396.6(5)
7116978,427.15
7117100,195.0(10)
7117157,376.5(15)
7117321,436(3)
7117322,475.0(10)
7117362,422.5(5)
7117363,402.5(5)
7117393,520.6(5)
7117455,156.5(15)
7117456,209.0(10)
7117457,209.0(10)
7117481,.
7117643,383
7117747,349.0(10)
7117784,404
7117822,332
7117823,338
7117824,392
7117825,459
7117826,377
7117878,352
7117951,426
7117952,414
7117953,411
7117954,409
7117955,448
7117956,418
7117957,434
7117958,403
7117959,413
7117960,423
7117961,431
7117962,441
7117963,411
7117964,408
7117965,403
7118109,475.15
7118110,447.15
7118180,199.0(10)
7118340,145.5(5)
7118353,333
7118362,370.15
7118367,90.0
7118368,127
7118369,86.0
7118370,149
7118371,89.0
7118372,94.0
7118373,97.5
7118374,97.0
7118375,84.0
7118382,399
7118448,385.0(10)
7118483,199.0(10)
7118518,450.0(10)
7118519,543.0(10)
7118561,173
7118632,447.5(5)
7118731,495.39
7118732,494.57
7118733,494.94
7118734,451.97
7118757,443
7118851,125.0(10)
7118897,please see SI
7118962,284.5
7118963,278.2
7118964,249.6
7118965,277.9
7118966,273.5
7118967,262.5
7118988,183
7119007,280
7119058,141.5(5)
7119063,427.0(10)
7119080,553
7119081,273
7119082,549
7119138,476.35
7119139,463.35
7119152,270
7119153,270
7119200,399
7119227,332
7119273,336.8(9)
7119297,443
7119298,403
7119319,329.0(10)
7119483,178
7119484,133
7119485,90.5
7119568,315
7119569,326
7119584,484.5(5)
7119786,487
7119833,417.5(5)
7120002,385.6(5)
7120067,509.8(5)
7120068,509.9(5)
7120224,389.4
7120226,435.15
7120353,163.0(10)
7120373,135.0(10)
7120374,131.0(10)
7120376,MP: 128 -- 131 \%C
7120377,MP: 113 --115 \%C
7120410,Unaware
7120500,156
7120583,635
7120584,635
7120655,316
7120657,316
7120658,326
7120659,332
7120661,326
7120665,decomp. above 333K
7120805,426.5(15)
7120866,391
7120882,199.0(10)
7120883,205.5(5)
7120940,517.1(10)
7120942,492
7120943,486
7120944,486
7120945,486
7120986,341.5(5)
7120987,393.5(5)
7120988,393.5(5)
7121061,401
7121062,365
7121063,427(5)
7121064,446.5(15)
7121142,617.0(10)
7121259,140
7121260,148
7121700,482
7121701,321
7121702,591
7121711,472
7121712,420
7121726,211
7121728,223
7121731,195
7121734,210
7121736,223
7121837,408
7121838,415
7121919,503.15
7122084,397.6(6)
7122085,373(3)
7122086,469.8(11)
7122087,382.4(4)
7122088,409.0(3)
7122089,445.9
7122148,397.32
7122149,397.32
7122150,397.32
7122153,397.32
7122156,397.32
7122158,397.32
7122161,397.32
7122162,397.32
7122163,397.32
7122164,397.32
7122165,397.32
7122166,397.32
7122167,397.32
7122279,354.3
7122506,442
7122519,369
7122520,392
7122521,408
7122522,370
7122523,396
7122524,344
7122575,200
7122577,138
7122717,429.0(10)
7122741,358.5(5)
7122805,443
7122806,340
7122922,474
7122953,357
7123071,91.0(10)
7123072,146.0(10)
7123138,483.6(5)
7123139,476(2)
7123422,436
7123706,471.0(8)
7123707,440.8(6)
7123708,502.7(7)
7123717,498
7123783,379.6(15)
7123792,290
7123795,563
7123796,563
7123797,563
7123798,563
7123799,563
7123800,563
7124056,396
7124148,362.1(10)
7124149,364.6(5)
7124150,327.1(10)
7124151,341.1(10)
7124152,329.1(10)
7124304,331
7124305,396
7124320,411.15
7124321,414.15
7124573,378
7124574,349
7124575,318
7124771,"C38 H36 N8 O8, C16 H36 N, C2 H3 O2"
7124779,83.0(10)
7124849,450.6(5)
7124890,566
7125033,390
7125076,474
7125077,405
7125078,427
7125079,348
7125278,479.5(15)
7125279,541.0(10)
7125280,498.5(15)
7125285,410
7125286,400
7125403,492.1(10)
7125404,473.1(10)
7125472,150.7
7125497,177
7125498,177?
7125599,410.5(5)
7125600,442.5(5)
7125698,413.1(10)
7125699,418.6(5)
7125732,422
7126208,152-154\^A\%C
7126649,489
7126650,489
7126651,489
7126667,403.5(5)
7126896,488
7126898,468.5
7126899,478
7126900,434
7126901,495
7126902,421
7126903,445
7126905,414
7126906,409
7126907,399
7126908,428
7126909,511
7126910,436
7126911,415
7126912,436
7126913,444
7126914,453
7126915,418
7127391,366
7127949,488.5(15)
7127974,180
7127975,245
7128027,C28 H22 Co2 N6 O8
7128590,368
7128660,418
7128661,420
7128760,433
7128885,447
7128886,336
7128895,486
7128896,417
7128920,328
7128921,405
7129050,300
7129051,300
7129479,287
7129588,355
7129702,373
7129703,484
7130265,416
7130266,434
7130267,449
7130462,489.6(5)
7130463,472.6(5)
7130464,471.6(5)
7130465,478.6(5)
7130466,472.6(5)
7130467,482.6(5)
7130886,389.15
7131096,454.6(5)
7131097,387.6(5)
7131195,150
7131561,337
7131664,316
7131665,388
7131688,369.9(13)
7131693,413.0
7131694,448.0
7131800,371(2)
7131932,511.0(10)
7131933,506.5(15)
7132070,373
7132071,401
7132163,436.35
7132650,438.5(5)
7132770,unknow
7133033,510.85~512.05
7133355,370.15
7133382,349.5(15)
7133383,417
7133615,114.0(10)
7134160,293
7134297,399
7134314,449.0(10)
7134316,425.0(2)
7134317,442.4
7134318,444.0(7)
7134320,432(3)
7150052,233.5(5)
7150055,482.9(3)
7150056,439.4(3)
7150057,473.4(3)
7150069,372.5(5)
7150070,412.5(5)
7150071,399.0(10)
7150129,449(1)
7150130,230
7150148,156
7150149,139
7150158,372.6(15)
7150159,122(2)
7150192,265
7150196,370
7150197,340
7150199,462.0(10)
7150200,466
7150201,412
7150202,412.5(5)
7150203,341.5(5)
7150204,434.5(5)
7150254,441.6(15)
7150255,376.1(10)
7150274,97.0(10)
7150321,403
7150342,388.6(5)
7150346,356.1(10)
7150347,415.1(10)
7150349,475.1(10)
7150359,404.6(5)
7150366,306.4 (host)
7150367,315.3 (host)
7150368,315.3 (host)
7150369,317.8 (host)
7150370,318.0 (host)
7150476,166.4(6)
7150477,194.0(10)
7150478,194.0(10)
7150479,166.4(6)
7150482,211.5(5)
7150483,179(2)
7150484,198.5(5)
7150485,138
7150486,287.5(5)
7150487,187.5(5)
7150489,216
7150490,198.5(5)
7150491,185.5(5)
7150492,284.5(5)
7150493,259
7150494,"clouds at 76C, begins to melt at 176C"
7150495,176
7150496,160.5(5)
7150505,130.0(10)
7150506,89.0(10)
7150522,192.5(15)
7150533,559
7150534,566
7150539,382(2)
7150540,378.0(10)
7150541,93.0(10)
7150542,398(3)
7150560,525(2)
7150561,537(2)
7150568,543.5(5)
7150642,383
7150643,433
7150656,354.1(10)
7150701,406.6(5)
7150702,408.6(5)
7150798,442-442 K
7150813,381.5(5)
7150827,479.5(15)
7150835,397.6(15)
7150838,498
7150839,481
7150852,110(1)
7150853,184(2)
7150854,187(2)
7150855,218(2)
7150920,424
7150921,423
7150922,371
7150934,426.1(10)
7150935,426.1(10)
7150976,317
7150977,325
7150978,322
7150979,343
7150980,402
7150981,374
7151023,569
7151024,543
7151025,514
7151037,140.0(10)
7151041,115.4(9)
7151043,117.5(15)
7151059,348.15
7151060,350.15
7151061,351.15
7151113,163
7151159,199.5(5)
7151162,380(1)
7151163,370.0(10)
7151182,438.0(10)
7151183,490.5(15)
7151184,439(2)
7151185,368.0(10)
7151239,436.0(10)
7151242,414(1)
7151281,472.0(10)
7151285,468
7151286,500.5(5)
7151287,444
7151296,91
7151323,542.0(10)
7151324,504.0(10)
7151347,464.6(5)
7151380,532.6(5)
7151381,494.6(5)
7151382,487.6(5)
7151392,379
7151394,391
7151395,459
7151415,226.0(10)
7151418,459.6(5)
7151419,476.6(5)
7151431,Mp decomposes >140C
7151442,90.0(5)
7151443,118.8(8)
7151444,56.0(10)
7151446,81.5(15)
7151447,89.0(10)
7151449,76.2(8)
7151450,84.8(8)
7151452,69.0(10)
7151453,80.5(15)
7151454,52.0(10)
7151455,69.0(10)
7151489,377.4(3)
7151490,458.4(3)
7151491,452.7(3)
7151541,481
7151542,378
7151543,442
7151544,83
7151572,444.15
7151573,420.15
7151574,345.15
7151611,393
7151612,431
7151657,147.0(10)
7151659,239.0
7151723,100
7151809,356
7151823,196.0(10)
7151825,116.0(10)
7151855,452.15
7151856,463.15
7151857,478.15
7151858,495.15
7151872,196
7151873,202.0(10)
7151874,141.0(10)
7151875,172.0(10)
7151903,394(1)
7151904,410(1)
7151925,215.0(10)
7151926,190.5(5)
7151970,..... degree Centigrade
7151971,402.1(10)
7151972,404.1(10)
7151973,417.1(10)
7152047,463.4(2)
7152048,432.4(2)
7152064,436
7152065,417
7152066,438
7152073,101.325
7152098,192
7152177,467.0(10)
7152178,406.0(10)
7152179,338.0(10)
7152313,151.5(15)
7152314,438.1(10)
7152315,166.0(10)
7152358,179(181)
7152365,545
7152413,430
7152428,404.1(5)
7152520,360(2)
7152531,459
7152691,212(2)
7152692,78(2)
7152728,354.9
7152760,389.1(10)
7152763,413.1(10)
7152845,62.5(5)
7152847,115.5(5)
7152907,357(6)
7152908,366(5)
7153013,470(3)
7153014,464(3)
7153015,476.6(5)
7153016,139.0(10)
7153026,205
7153027,241
7153109,497
7153110,496
7153111,502
7153112,503
7153119,410.1(10)
7153120,420.1(10)
7153228,423.2
7153240,186.0(10)
7153245,164
7153249,364
7153318,393
7153335,393
7153350,508.5(5)
7153351,491.5(5)
7153352,487
7153353,487
7153363,357
7153458,179.0(10)
7153459,205.0(10)
7153468,471
7153469,452
7153470,432
7153471,441
7153472,440
7153473,397
7153527,464.0(10)
7153528,442.5(5)
7153529,444.0(10)
7153582,143.0(10)
7153583,122.5(5)
7153584,250.0(10)
7153585,126.5(5)
7153586,130.0(10)
7153590,390.6
7153603,72
7153604,502.6(5)
7153649,447.6(5)
7153650,456.6(15)
7153661,423
7153662,407
7153751,355.6(5)
7153752,355.6(5)
7153779,336
7153780,371
7153781,393
7153782,338
7153783,321
7153785,413
7153786,399
7153913,see SI
7153974,....degree centigrade
7153976,354
7153977,322
7153978,316
7153979,364
7153981,324
7154014,372
7154050,....degree centigrade
7154051,354
7154052,322
7154053,316
7154054,364
7154056,324
7154077,359
7154085,181.0(10)
7154112,453
7154126,396.5(5)
7154127,359.5(5)
7154128,518.5(5)
7154129,521.5(5)
7154130,531.5(5)
7154132,490.5(5)
7154135,335
7154138,402
7154180,461.0(10)
7154236,384.6(15)
7154240,392(3)
7154243,514(1)
7154267,388.1(8)
7154272,478
7154273,473
7154288,427.0(10)
7154298,388663.15
7154309,426.5(5)
7154336,305
7154338,475
7154340,368.5(15)
7154341,505.5(5)
7154345,398.6(5)
7154348,346.0(10)
7154353,454
7154356,447.5(5)
7154358,407
7154378,354.0(10)
7154429,512.1(10)
7154464,374.4(3)
7154471,426.0(10)
7154496,425
7154497,505
7154498,549
7154499,369
7154517,559.0(10)
7154546,149.0(10)
7154547,354.1(10)
7154558,459.6(5)
7154597,433.0(10)
7154598,191
7154616,300.5(5)
7154617,520.6(5)
7154622,437.5(15)
7154642,403
7154647,370
7154657,488.5(5)
7154676,473
7154677,523
7154678,508
7154679,573
7154680,554.0(10)
7154681,478.0(10)
7154705,387(2)
7154706,454(4)
7154739,435.15
7154756,374.0(10)
7154784,397.15
7154785,410
7154793,455
7154800,161.5(5)
7154807,367.4(3)
7154817,369.1(10)
7154818,480.1(10)
7154819,424.1(10)
7154820,497.1(10)
7154821,536.6(15)
7154843,159
7154852,340.0(10)
7154853,337.5(15)
7154854,310.5(15)
7154856,374.5(15)
7154872,459.2(18)
7154879,371(3)
7154899,431
7154910,above 230
7154912,385
7154954,97.5(5)
7154977,103.5(15)
7155003,483
7155015,108--109 ?C
7155018,495.0(10)
7155019,440.0(10)
7155020,436.0(10)
7155027,423
7155028,110
7155029,83.0(10)
7155030,56
7155061,463.1(10)
7155062,386.1(10)
7155068,403.15
7155097,400.6(5)
7155100,134.5(15)
7155101,124.0(10)
7155127,402.0(10)
7155170,568.15
7155241,503.5(5)
7155243,450.5(5)
7155247,477
7155261,353.0(10)
7155274,63.0(10)
7155311,398
7155324,468
7155333,447.15
7155334,435.15
7155344,350.6(5)
7155345,410
7155346,416
7155364,343.55
7155404,decomposition at 348-350 K
7155405,379.5(15)
7155407,593
7155412,343
7155413,473
7155427,150.5(15)
7155428,136.5(5)
7155429,201.5(15)
7155430,202.5(15)
7155454,396
7155487,424
7155500,434
7155510,606.6(5)
7155533,353.0(10)
7155538,382.0(10)
7155596,135
7155608,466.5(5)
7155609,425.5(5)
7155610,456.5(5)
7155611,425.5(5)
7155688,130
7155689,165.4
7155690,147
7155692,162
7155693,339.1(7)
7155742,430.5(5)
7155785,335
7155786,370
7155841,383
7155866,414.5(15)
7155888,338.0(10)
7155903,140.6
7155953,452.1(10)
7156001,404.5(15)
7156012,386.0(10)
7156068,460.1(10)
7156069,442.1(10)
7156070,516.1(10)
7156071,greater than 270 degree centigrade
7156128,411.5(5)
7156130,406.5(5)
7156131,364
7156161,419
7156187,398(3)
7156238,383
7156307,443.15
7156321,383.5(5)
7156399,385
7156401,403
7156480,164.5(5)
7156481,151.0(10)
7156482,64.5(5)
7156483,91.0(10)
7156485,126.5(5)
7156486,201.5(5)
7156487,332
7156523,138-140?
7156572,195.5(5)
7156586,474.5(15)
7156609,353.7
7156620,315
7156640,373.5(15)
7156746,460.0(10)
7156747,443.0(10)
7156757,373
7156860,453.0(10)
7156876,533.5(5)
7156965,437.0(10)
7157042,471.5(5)
7157043,Above 360 deg.C
7157044,Decomp. above 250 deg.C
7157045,408.15
7157046,391.6(5)
7157047,197-198 deg/C (decomp.)
7157057,520.2(8)
7157058,552.1(4)
7157203,111.5(15)
7157315,481
7157317,383
7157342,437.0(10)
7157344,408.0(10)
7157371,482.5(5)
7157415,410
7157444,117(2)
7157462,445.0(10)
7157474,"165 -- 170 \%C (decomposition, acetone)."
7157475,"143 -- 145 \%C (decomposition, acetone)"
7157478,421
7157701,434.5(5)
7157710,468.5(5)
7157712,438.5(5)
7157734,444
7157808,429
7157809,412
7157810,374
7157811,379
7157812,502
7157813,38
7157814,474
7157815,415
7157816,385
7157817,537
7157818,334
7157819,327
7157847,357
7157848,361
7158031,445.0(10)
7158032,493.0(10)
7158033,523.0(10)
7158034,547.0(10)
7158111,401
7158119,414
7158120,459
7158121,333
7158122,444
7158123,429
7158152,353.5(5)
7158166,118.0(10)
7158211,426.0(10)
7158216,313.65
7158217,378.65
7158259,515(2)
7158273,432.1(10)
7158299,452.0(10)
7158315,452(7)
7158316,327.2(18)
7158455,452.0(10)
7158458,474.0(10)
7158536,465.5(5)
7158539,401.5(3)
7158566,519.0(10)
7158567,541.5(5)
7158589,514
7158612,502
7158647,134(2)
7158649,135
7158661,421.25
7158693,435
7158747,389.1(3)
7158748,399.5(5)
7158749,442.2(2)
7158760,440.0(10)
7158810,399
7158811,514
7158831,458.5(5)
7158896,438.5(5)
7158897,376.5(5)
7158931,383.1(8)
7158932,325.9(5)
7159004,58.8(3)
7159213,165.0(10)
7159235,619
7159260,434.6(5)
7159261,428.6(5)
7159262,decomposed above 300 deg.C
7159263,378.6(5)
7159264,543.1(10)
7159265,471.6(5)
7159266,492.1(10)
7159267,519.6(5)
7159360,414.0(10)
7159366,400
7159466,83
7159538,430
7159562,430
7159576,373.5(15)
7159664,426
7159665,354
7159666,460
7159667,492
7159669,508
7159709,434
7159727,153.0(10)
7159795,162(3)
7159796,398.5(5)
7159797,406.5(5)
7159798,406.5(5)
7159808,441.0(10)
7159809,526.0(10)
7159813,381.5(5)
7159889,395.0(10)
7159893,538
7159944,365
7159945,365
7159946,401
7159948,397
7160089,324.0(10)
7160091,338.5(5)
7160139,487.15
7160166,417.5(15)
7160289,550.0(10)
7160290,524.0(10)
7160291,501.0(10)
7160292,511.0(10)
7160352,538.5(5)
7160353,468.5(5)
7160354,495.5(5)
7160379,156
7160412,188
7160413,136
7160472,183.0(10)
7200207,462.1(10)
7200208,428.6(5)
7200209,448.1(10)
7200210,448.1(10)
7200211,420.6(5)
7200368,213.5(5)
7200391,212
7200392,173
7200394,173
7200402,339
7200431,327.15
7200432,327.15
7200433,327.15
7200434,327.15
7200435,327.15
7200436,453.15
7200437,453.15
7200438,453.15
7200439,453.15
7200440,453.15
7200441,362.15
7200442,362.15
7200699,245
7200757,395.57
7200758,394.34
7200773,221
7200774,221
7200775,221
7200776,221
7200777,221
7200778,221
7200779,221
7200780,197
7200781,197
7200782,197
7200783,190
7200805,decomposes greater than 373K
7200842,285
7200911,450
7200912,435
7200913,422
7200914,436
7200927,371.9(10)
7200928,440.5(8)
7200929,402.1(12)
7200930,421.7(7)
7201032,209
7201033,209
7201034,209
7201050,523
7201119,206
7201120,186
7201121,186
7201272,471.6
7201610,384
7201611,389
7201735,466.9
7201777,478.5
7201778,478.5
7201841,494
7201842,507
7201843,524
7201844,489
7201845,487
7201871,355.2(3)
7201872,337.60(10)
7201982,415.15
7201985,428.15
7201986,480.15
7202019,508
7202020,450
7202037,194
7202038,210
7202132,274
7202133,274
7202134,274
7202135,279
7202237,178
7202352,100
7202378,469.35
7202379,469.35
7202380,473.65
7202382,473.65
7202383,473.65
7202427,247.5
7202428,273.9
7202429,235.3
7202430,244.7
7202431,282.8
7202432,222.6
7202433,247.5
7202477,434.15
7202585,412.1(10)
7202586,412.1(10)
7202609,362
7202841,328
7202842,328
7202843,85
