id,can_smiles,T,Br–Br,C–Br,Br–C,C–C,C–Cl,Cl–C,C–F,F–C,C–N,N–C,C–O,O–C,C–P,P–C,C–S,S–C,Cl–Br,Br–Cl,Cl–Cl,F–Br,Br–F,F–Cl,Cl–F,F–F,F–P,P–F,F–S,S–F,H–Br,Br–H,H–C,C–H,H–Cl,Cl–H,H–F,F–H,H–H,H–N,N–H,H–O,O–H,H–P,P–H,H–S,S–H,N–Br,Br–N,N–Cl,Cl–N,N–F,F–N,N–N,N–O,O–N,N–P,P–N,N–S,S–N,O–Br,Br–O,O–Cl,Cl–O,O–F,F–O,O–O,O–P,P–O,O–S,S–O,P–Br,Br–P,P–Cl,Cl–P,P–P,P–S,S–P,S–Br,Br–S,S–Cl,Cl–S,S–S
7248470,C1CCC2CCCCC2C1,-30.3,0.0,0.0,0.0,6.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716,8.663,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7248635,COC(=O)c1ccc2nsnc2c1,91.0,0.0,0.0,0.0,4.745,0.0,0.0,0.0,0.0,0.769,3.0,1.062,4.333,0.0,0.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835,2.047,0.0,0.0,0.0,0.0,1.182,0.518,1.63,1.393,4.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.556,2.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
7249245,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],172.14999999999998,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.699,5.667,1.6,4.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,3.41,0.0,0.0,0.0,0.0,1.865,0.291,2.619,1.172,3.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249753,c1ccn2cccc2c1,75.0,0.0,0.0,0.0,5.562,0.0,0.0,0.0,0.0,0.486,9.0,1.027,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.457,3.077,0.0,0.0,0.0,0.0,1.979,0.071,1.0,1.012,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249754,c1ccn2cccc2c1,75.0,0.0,0.0,0.0,6.221,0.0,0.0,0.0,0.0,0.515,9.0,1.153,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.246,3.018,0.0,0.0,0.0,0.0,1.908,0.061,1.0,1.047,4.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249756,c1ccn2cccc2c1,75.0,0.0,0.0,0.0,5.917,0.0,0.0,0.0,0.0,0.426,9.0,1.333,5.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.193,2.898,0.0,0.0,0.0,0.0,2.232,0.08,1.0,1.116,3.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249757,c1ccn2cccc2c1,75.0,0.0,0.0,0.0,6.184,0.0,0.0,0.0,0.0,0.393,9.0,0.812,5.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.589,3.209,0.0,0.0,0.0,0.0,2.014,0.05,1.0,0.791,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249758,c1ccn2cccc2c1,75.0,0.0,0.0,0.0,5.356,0.0,0.0,0.0,0.0,0.348,9.0,1.326,5.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238,3.243,0.0,0.0,0.0,0.0,2.151,0.094,2.0,1.003,4.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7713697,O=c1[nH]nc(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[nH]1,80.0,0.0,0.0,0.0,1.333,0.0,0.0,0.0,0.0,4.667,2.305,3.333,1.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.929,0.0,0.0,0.0,0.0,0.0,1.435,0.507,3.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683,3.381,2.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7713698,O.O=c1nc(C([N+](=O)[O-])=[N+]([O-])[O-])[nH]c(=O)[nH]1.[NH4+],233.0,0.0,0.0,0.0,2.043,0.0,0.0,0.0,0.0,3.924,2.663,1.995,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.584,0.0,0.0,0.0,0.0,1.978,1.354,1.639,2.622,3.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.337,3.192,2.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7713699,N[NH3+].O=c1[nH]nc(C([N+](=O)[O-])=[N+]([O-])[O-])[nH]1,178.0,0.0,0.0,0.0,1.286,0.0,0.0,0.0,0.0,4.143,2.15,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,2.125,0.0,0.0,0.0,0.0,2.641,2.294,2.723,2.412,3.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.371,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7714834,O.O=[N+]([O-])/N=c1/[nH]cn[nH]1,205.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.429,1.76,1.429,1.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842,2.0,0.0,0.0,0.0,0.0,1.238,2.053,2.0,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846,1.538,2.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7714981,O=c1c(O)c(-c2ccccc2)oc2ccccc12,170.0,0.0,0.0,0.0,5.979,0.0,0.0,0.0,0.0,0.0,0.0,1.12,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385,2.298,0.0,0.0,0.0,0.0,1.398,0.0,0.0,0.7,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7715867,O=C(N/N=C/c1cc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)ccc1O)c1cccnc1.[Cl-],249.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.383,4.312,0.212,3.52,0.343,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.446,2.924,0.256,6.0,0.0,0.0,1.611,0.304,3.0,0.153,2.52,0.316,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,1.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7715870,O=C(N/N=C/c1cc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)ccc1O)c1ccncc1.[Cl-],274.0,0.0,0.0,0.0,6.376,0.0,0.0,0.0,0.0,0.381,4.312,0.233,4.0,0.361,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.476,2.988,0.247,6.0,0.0,0.0,1.632,0.306,3.0,0.174,3.0,0.322,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.914,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7716187,O=C1c2ccccc2C(=O)c2c(Br)cccc21,186.5,2.0,0.227,4.0,6.176,0.0,0.0,0.0,0.0,0.0,0.0,0.62,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,1.0,3.704,2.0,0.0,0.0,0.0,0.0,1.861,0.0,0.0,0.704,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000309,C[C@H](N)C(=O)O,314.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857,6.667,0.0,0.0,0.0,0.0,2.848,0.862,6.0,0.966,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000310,C[C@H](N)C(=O)O,314.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,7.333,0.0,0.0,0.0,0.0,2.562,0.867,6.0,1.133,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000315,C[C@H](N)C(=O)O,314.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.636,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857,6.667,0.0,0.0,0.0,0.0,2.848,0.862,6.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000316,C[C@H](N)C(=O)O,314.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.636,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,7.333,0.0,0.0,0.0,0.0,2.562,0.867,6.0,1.133,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000317,C[C@H](N)C(=O)O,314.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.636,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.562,0.867,6.0,1.133,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100013,O[C@@]12CCC[C@@H]1CC[C@@H]1c3ccccc3[C@H]3O[C@H]3[C@@H]12.O[C@]12CCC[C@H]1CC[C@H]1c3ccccc3[C@@H]3O[C@@H]3[C@H]12,109.5,0.0,0.0,0.0,7.893,0.0,0.0,0.0,0.0,0.0,0.0,0.778,6.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.641,5.296,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.607,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100014,CC(C)[C@@]12C[C@@H](C[C@H]3c4ccccc4C=C[C@H]31)C(=O)O2.CC(C)[C@]12C[C@H](C[C@@H]3c4ccccc4C=C[C@@H]31)C(=O)O2,134.0,0.0,0.0,0.0,7.314,0.0,0.0,0.0,0.0,0.0,0.0,0.723,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,5.155,0.0,0.0,0.0,0.0,2.329,0.0,0.0,0.393,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100015,CC(=O)N1C2=CCC=C[C@@H]2[C@@](C)(O)C[C@@H]1C(C)C.CC(=O)N1C2=CCC=C[C@H]2[C@](C)(O)C[C@H]1C(C)C,164.0,0.0,0.0,0.0,6.388,0.0,0.0,0.0,0.0,0.619,10.0,0.526,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144,6.044,0.0,0.0,0.0,0.0,2.459,0.27,7.0,0.564,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100016,CC(=O)N1CC[C@@](C)(O)[C@@H]2C=CCC(C)=C21.CC(=O)N1CC[C@](C)(O)[C@H]2C=CCC(C)=C21,113.0,0.0,0.0,0.0,6.511,0.0,0.0,0.0,0.0,0.674,9.0,0.545,3.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.716,5.155,0.0,0.0,0.0,0.0,1.916,0.349,6.0,0.541,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100017,COC1=C[C@@H]2C(=CC1)CN1CCC[C@@H]1[C@@]2(C)O.COC1=C[C@H]2C(=CC1)CN1CCC[C@H]1[C@]2(C)O,91.0,0.0,0.0,0.0,6.118,0.0,0.0,0.0,0.0,0.608,9.0,0.661,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007,5.722,0.0,0.0,0.0,0.0,2.597,0.359,7.0,0.525,5.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100026,O[C@@]12CCCC[C@@H]1CCCC/C2=C\c1ccccc1.O[C@]12CCCC[C@H]1CCCC/C2=C\c1ccccc1,64.5,0.0,0.0,0.0,7.185,0.0,0.0,0.0,0.0,0.0,0.0,0.416,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.563,6.233,0.0,0.0,0.0,0.0,3.245,0.0,0.0,0.26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100062,COC(=O)C1=C2c3ccccc3C(=O)[C@@]2(O)C(C(C)=O)(C(C)=O)[C@H]1C(=O)OC.COC(=O)C1=C2c3ccccc3C(=O)[C@]2(O)C(C(C)=O)(C(C)=O)[C@@H]1C(=O)OC,180.0,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,2.245,5.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913,2.581,0.0,0.0,0.0,0.0,1.624,0.0,0.0,1.323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100205,COC(=O)/C=C\[C@@H]1[C@@H](c2ccccc2)[C@]1(C#N)S(=O)(=O)c1ccccc1.COC(=O)/C=C\[C@H]1[C@H](c2ccccc2)[C@@]1(C#N)S(=O)(=O)c1ccccc1,169.60000000000002,0.0,0.0,0.0,5.967,0.0,0.0,0.0,0.0,0.095,2.0,0.882,4.211,0.0,0.0,0.35,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623,3.093,0.0,0.0,0.0,0.0,1.409,0.0,0.0,0.879,3.493,0.0,0.0,0.227,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.474,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100249,CCOC(=O)C=C1SC(N)=NC1=O,-34.0,0.0,0.0,0.0,2.667,0.0,0.0,0.0,0.0,1.125,1.667,1.0,3.75,0.0,0.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.806,2.25,0.0,0.0,0.0,0.0,2.522,1.032,2.0,0.935,3.333,0.0,0.0,0.276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.75,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8100277,CC1(C)O[C@H]2[C@H](C=[N+]([O-])[C@@H]2CBr)O1,103.5,0.0,0.464,4.0,4.22,0.0,0.0,0.0,0.0,0.6,5.0,2.125,5.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,3.5,2.824,4.275,0.0,0.0,0.0,0.0,1.796,0.266,3.0,1.413,5.571,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100325,O=C1c2ccccc2S(=O)[C@@H](c2ccccc2)[C@@]12O[C@@H]2c1ccc(F)cc1.O=C1c2ccccc2S(=O)[C@H](c2ccccc2)[C@]12O[C@H]2c1ccc(F)cc1,246.5,0.0,0.0,0.0,6.429,0.0,0.0,0.167,3.0,0.0,0.0,0.676,5.114,0.0,0.0,0.353,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207,2.86,0.0,0.0,0.254,3.0,0.666,0.0,0.0,0.421,2.324,0.0,0.0,0.168,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.0,0.0,0.371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100430,O=C(c1ccc(F)cc1)[C@@H]1CCC[C@H]1CN1CCC(O)(c2ccc(Cl)cc2)CC1.O=C(c1ccc(F)cc1)[C@H]1CCC[C@@H]1CN1CCC(O)(c2ccc(Cl)cc2)CC1,-168.0,0.0,0.0,0.0,6.132,0.132,3.0,0.101,3.0,0.36,9.0,0.568,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.542,4.926,0.087,2.0,0.073,3.0,2.48,0.298,9.0,0.389,5.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100536,C[C@@H](c1ccccc1)[C@H](O)C(=O)O.C[C@H](c1ccccc1)[C@@H](O)C(=O)O,122.0,0.0,0.0,0.0,5.607,0.0,0.0,0.0,0.0,0.0,0.0,1.159,3.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408,4.045,0.0,0.0,0.0,0.0,2.063,0.0,0.0,0.911,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100575,CO[C@H]1O[C@H](CC[C@H]2O[C@H](OC)[C@H]3OC(C)(C)O[C@H]3[C@@H]2O)[C@@H](O)[C@@H]2OC(C)(C)O[C@H]12,61.0,0.0,0.0,0.0,4.499,0.0,0.0,0.0,0.0,0.0,0.0,2.964,5.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,5.694,0.0,0.0,0.0,0.0,2.041,0.0,0.0,1.863,6.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
